villes;Nom hotel;Note;URL;Description
Bayonne;La Baignade de Montaigu, piscine et garage couvert;Avec une note de 8.2;https://www.booking.com/hotel/fr/grand-studio-dans-residence-standing-avec-piscine-et-garage-couvert.fr.html?aid=304142&label=gen173bo-1DCAQoggJCDnNlYXJjaF9iYXlvbm5lSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AEDiAIBmAICqAIDuAK9-rS4BsACAdICJDM2MTI1ZDA4LTk4ZWYtNGFlMy05YWZhLWQ2NjEyMjAxZGVkNtgCBOACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=01ee6f1e67a700a8&srepoch=1728920894&from=searchresults;"Situé à Bayonne, l'établissement La Baignade de Montaigu, piscine et garage couvert propose un hébergement avec une piscine privée, une vue sur la cour intérieure et une terrasse. Il est situé à 27 km de la gare de Saint-Jean-de-Luz et dispose d'un ascenseur. Cet établissement non-fumeurs se trouve à 17 km de la gare de Biarritz-La Négresse.

Offrant une vue sur le jardin, cet appartement comprend une terrasse, une chambre, un salon, une télévision à écran plat, une salle de bains pourvue d'une baignoire ainsi qu'une cuisine équipée avec un micro-ondes et un grille-pain. Vous bénéficierez gratuitement d'un parking privé et d'une connexion Wi-Fi. L'établissement possède un coin repas extérieur.

Vous pourrez vous détendre dans le jardin.

Vous séjournerez à 27 km de l'église Saint-Jean-Baptiste et à 41 km de la gare d'Hendaye. L'aéroport de Biarritz, le plus proche, est implanté à 8 km."
Bayonne;B&B HOTEL Bayonne;Avec une note de 7.2;https://www.booking.com/hotel/fr/b-amp-b-bayonne.fr.html?aid=304142&label=gen173bo-1DCAQoggJCDnNlYXJjaF9iYXlvbm5lSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AEDiAIBmAICqAIDuAK9-rS4BsACAdICJDM2MTI1ZDA4LTk4ZWYtNGFlMy05YWZhLWQ2NjEyMjAxZGVkNtgCBOACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=01ee6f1e67a700a8&srepoch=1728920894&from=searchresults;"Situé à Bayonne, à seulement 3 km de l'aéroport de Biarritz, le B&B HOTEL Bayonne propose des hébergements insonorisés, une connexion Wi-Fi gratuite et un parking privé sur place disponible à titre gracieux.

Chaque chambre comprend une télévision par câble à écran plat, la climatisation, un bureau et une salle de bains privative.

Dans la matinée, un petit-déjeuner buffet est à votre disposition. Il est composé de pain, de confiture, de compote, d'oeufs, de bacon et de boissons chaudes.

La cathédrale Sainte Marie vous attend 3,5 km, tandis que le centre hospitalier de la Côte Basque est à 2,5 km."
Bayonne;Temporesidence Chateauneuf;Avec une note de 7.3;https://www.booking.com/hotel/fr/temporesidence-chateauneuf.fr.html?aid=304142&label=gen173bo-1DCAQoggJCDnNlYXJjaF9iYXlvbm5lSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AEDiAIBmAICqAIDuAK9-rS4BsACAdICJDM2MTI1ZDA4LTk4ZWYtNGFlMy05YWZhLWQ2NjEyMjAxZGVkNtgCBOACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=01ee6f1e67a700a8&srepoch=1728920894&from=searchresults;"Située dans la région Aquitaine, cette résidence propose un hébergement moderne avec une connexion Internet par câble et une télévision par câble à écran plat. Les plages de sable de Biarritz sont à seulement 8 km.

Les hébergements insonorisés disposent d'un coin salon et d’un coin repas. La kitchenette est équipée d'un micro-ondes, d'un réfrigérateur et d'une cafetière. Tous les logements sont dotés d’une salle de bains privative.

La Temporesidence Chateauneuf est située dans le centre historique animé, à 1 km de la gare de Bayonne. L'église Saint André est à 210 mètres de la résidence. Un parking public se trouve à proximité.

L'ensemble du système Wi-Fi de la résidence a été entièrement mis à jour en juin 2022 avec un accès à la fibre optique haut débit."
Bayonne;Appart'Hôtel Bellevue;Avec une note de 8.5;https://www.booking.com/hotel/fr/appart-39-bellevue.fr.html?aid=304142&label=gen173bo-1DCAQoggJCDnNlYXJjaF9iYXlvbm5lSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AEDiAIBmAICqAIDuAK9-rS4BsACAdICJDM2MTI1ZDA4LTk4ZWYtNGFlMy05YWZhLWQ2NjEyMjAxZGVkNtgCBOACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=01ee6f1e67a700a8&srepoch=1728920894&from=searchresults;"Situé dans un jardin, L'Appart'Hôtel Bellevue est situé à Bayonne, à seulement 2,4 km de la cathédrale Sainte-Marie. Un parking privé et une connexion Wi-Fi sont disponibles gratuitement sur place.

Les logements comprennent un coin salon et un coin repas avec une télévision. Leur kitchenette est équipée d'un micro-ondes, d'un grille-pain, d'un réfrigérateur et de plaques de cuisson. La salle de bains est pourvue d'une douche. Le linge de lit et les serviettes sont fournis gratuitement.

Un service de location de vélos est assuré, sous réserve de disponibilité. La région est prisée des amateurs de vélo et de randonnée. L'Appart'Hôtel Bellevue se trouve à 3,2 km du parc Ansot et à 1,4 km du jardin botanique. L'aéroport de Biarritz-Pays Basque, le plus proche, est implanté à 7 km.

L'hébergement accepte uniquement les animaux domestiques dans les chambres du rez-de-chaussée, à condition qu'ils soient propres, accueillants et tenus en laisse dans le parc. Il est important de le signaler au moment de la réservation et un supplément vous sera demandé."
Bayonne;Hôtel des Arceaux;Avec une note de 7.1;https://www.booking.com/hotel/fr/des-arceaux.fr.html?aid=304142&label=gen173bo-1DCAQoggJCDnNlYXJjaF9iYXlvbm5lSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AEDiAIBmAICqAIDuAK9-rS4BsACAdICJDM2MTI1ZDA4LTk4ZWYtNGFlMy05YWZhLWQ2NjEyMjAxZGVkNtgCBOACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=01ee6f1e67a700a8&srepoch=1728920894&from=searchresults;"Situé dans une zone piétonne du centre historique de Bayonne, le charmant Hôtel des Arceaux occupe un bâtiment datant du XVIIe siècle. Ses chambres sont toutes décorées de manière unique et comprennent une connexion Wi-Fi gratuite.

Certaines chambres disposent d'une salle de bains privative, tandis que d'autres donnent accès à une salle de bains et des toilettes communes.

Lors de votre séjour, vous pourrez rejoindre les lieux d’intérêt de Bayonne à pied grâce à l’emplacement central de l’établissement.

L’Hôtel des Arceaux constitue un pied à terre idéal pour profiter du Pays basque. Vous pourrez découvrir les montagnes, les plages et la campagne aux alentours de l’hôtel."
Bayonne;Mendiska;Avec une note de 8.4;https://www.booking.com/hotel/fr/chez-fleur-bayonne.fr.html?aid=304142&label=gen173bo-1DCAQoggJCDnNlYXJjaF9iYXlvbm5lSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AEDiAIBmAICqAIDuAK9-rS4BsACAdICJDM2MTI1ZDA4LTk4ZWYtNGFlMy05YWZhLWQ2NjEyMjAxZGVkNtgCBOACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=01ee6f1e67a700a8&srepoch=1728920894&from=searchresults;"Situé à Bayonne, en Aquitaine, le Mendiska dispose d'une terrasse. Doté d'un jardin, il se trouve à moins de 20 km de la gare de Saint-Jean-de-Luz. Une connexion Wi-Fi est disponible gratuitement dans l'ensemble de l'établissement et la gare de Biarritz-La Négresse se trouve à 5,9 km.

Les serviettes et le linge de lit sont fournis. Cet établissement est non-fumeurs.

Vous séjournerez à 21 km de l'église Saint-Jean-Baptiste et à 34 km de la gare d'Hendaye. L'aéroport de Biarritz-Pays basque est à 3 km."
Bayonne;Hotel Cote Basque;Avec une note de 7.9;https://www.booking.com/hotel/fr/cote-basque.fr.html?aid=304142&label=gen173bo-1DCAQoggJCDnNlYXJjaF9iYXlvbm5lSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AEDiAIBmAICqAIDuAK9-rS4BsACAdICJDM2MTI1ZDA4LTk4ZWYtNGFlMy05YWZhLWQ2NjEyMjAxZGVkNtgCBOACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=01ee6f1e67a700a8&srepoch=1728920894&from_sustainable_property_sr=1&from=searchresults;"L'Hotel Cote Basque est situé au cœur de la ville historique de Bayonne, en face du pont Saint-Esprit. Il propose une connexion Wi-Fi gratuite et des chambres avec salle de bains privative.

Les chambres de l'Hotel Cote Basque sont dotées de la télévision par satellite et de la climatisation. Elles sont accessibles par ascenseur. Un sèche-cheveux peut être fourni sur demande.

Chaque matin, l’hôtel sert un petit-déjeuner buffet complet.

L'Hotel Cote Basque se trouve à 100 mètres de la gare de Bayonne, à 5 km de Biarritz et à 30 km de Saint-Sébastien. Un parking public est disponible à proximité moyennant des frais supplémentaires."
Bayonne;Baiona;Avec une note de 9.1;https://www.booking.com/hotel/fr/baiona.fr.html?aid=304142&label=gen173bo-1DCAQoggJCDnNlYXJjaF9iYXlvbm5lSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AEDiAIBmAICqAIDuAK9-rS4BsACAdICJDM2MTI1ZDA4LTk4ZWYtNGFlMy05YWZhLWQ2NjEyMjAxZGVkNtgCBOACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=01ee6f1e67a700a8&srepoch=1728920894&from=searchresults;"Situé à 22 km de la gare de Saint-Jean-de-Luz, à 23 km de l'église Saint-Jean-Baptiste et à 36 km de la gare d'Hendaye, le Baiona propose un hébergement à Bayonne. Vous bénéficierez gratuitement d'un parking privé et d'une connexion Wi-Fi. Cet établissement non-fumeurs se trouve à 12 km de la gare de Biarritz-La Négresse.

Offrant une vue sur le jardin, cet appartement comprend une terrasse, une chambre, un salon, une télévision à écran plat, une cuisine équipée avec un lave-vaisselle et un four ainsi qu'une salle de bains pourvue d'une baignoire ou d'une douche. Les serviettes et le linge de lit sont fournis. Vous pourrez vous changer dans le dressing de l'appartement.

Vous séjournerez à 36 km de FICOBA et à 48 km de Pasaiako portua. L'aéroport de Biarritz-Pays basque, le plus proche, est implanté à 5 km."
Bayonne;Studio avec parking à 12mns du centre historique de bayonne;Avec une note de 7.5;https://www.booking.com/hotel/fr/a-12mns-du-centre-historique-de-bayonne6.fr.html?aid=304142&label=gen173bo-1DCAQoggJCDnNlYXJjaF9iYXlvbm5lSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AEDiAIBmAICqAIDuAK9-rS4BsACAdICJDM2MTI1ZDA4LTk4ZWYtNGFlMy05YWZhLWQ2NjEyMjAxZGVkNtgCBOACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=01ee6f1e67a700a8&srepoch=1728920894&from=searchresults;"Offrant une vue sur son jardin, le Studio avec parking à 12mns du centre historique de bayonne est situé à Bayonne, à 21 km de la gare de Saint-Jean-de-Luz et de l'église Saint-Jean-Baptiste. Il propose un parking privé gratuit et une réception ouverte 24h/24. Cet établissement non-fumeurs se trouve à 11 km de la gare de Biarritz-La Négresse.

Doté d'une connexion Wi-Fi gratuite, cet appartement dispose d'une télévision à écran plat, d'un lave-linge et d'une kitchenette entièrement équipée avec un micro-ondes et un grille-pain. Les serviettes et le linge de lit sont fournis. L'hébergement dispose de la climatisation, du chauffage et d'une salle de bains privative.

Vous séjournerez à 34 km de la gare d'Hendaye et à 35 km de FICOBA. L'aéroport de Biarritz-Pays basque est à 3 km."
Bayonne;Le Petit Nid Douillet de Jéjé;Avec une note de 9.5;https://www.booking.com/hotel/fr/le-petit-nid-douillet-chez-jeje.fr.html?aid=304142&label=gen173bo-1DCAQoggJCDnNlYXJjaF9iYXlvbm5lSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AEDiAIBmAICqAIDuAK9-rS4BsACAdICJDM2MTI1ZDA4LTk4ZWYtNGFlMy05YWZhLWQ2NjEyMjAxZGVkNtgCBOACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=01ee6f1e67a700a8&srepoch=1728920894&from_sustainable_property_sr=1&from=searchresults;"Situé à Bayonne, l'établissement Le Petit Nid Douillet de Jéjé, récemment rénové, propose un hébergement à 15 km de la gare de Biarritz-La Négresse et à 25 km de la gare de Saint-Jean-de-Luz. Il propose un distributeur automatique de billets, un service d'enregistrement et de départ privé ainsi qu'une connexion Wi-Fi gratuite dans l'ensemble de ses locaux. Cet établissement non-fumeurs se trouve à 26 km de l'église Saint-Jean-Baptiste.

Cet appartement comprend une chambre, une télévision à écran plat, un lave-linge et une salle de bains pourvue d'une douche. Sa cuisine entièrement équipée comporte un lave-vaisselle et un four. Les serviettes et le linge de lit sont fournis. Des fruits sont également fournis.

Vous trouverez un café et une supérette sur place.

Vous séjournerez à 39 km de la gare d'Hendaye et de la FICOBA. L'aéroport de Biarritz, le plus proche, est implanté à 7 km."
Bayonne;Hotel Le Port Neuf;Avec une note de 8.2;https://www.booking.com/hotel/fr/le-port-neuf.fr.html?aid=304142&label=gen173bo-1DCAQoggJCDnNlYXJjaF9iYXlvbm5lSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AEDiAIBmAICqAIDuAK9-rS4BsACAdICJDM2MTI1ZDA4LTk4ZWYtNGFlMy05YWZhLWQ2NjEyMjAxZGVkNtgCBOACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=01ee6f1e67a700a8&srepoch=1728920894&from_sustainable_property_sr=1&from=searchresults;"L'Hotel Le Port Neuf vous accueille dans le centre historique de Bayonne, à 100 mètres de la cathédrale et à 300 mètres du musée basque. Il propose une connexion Wi-Fi gratuite et un bar agrémenté d'une terrasse.

Décorées dans un style contemporain, les chambres disposent d'une télévision à écran plat et d'une salle de bains privative pourvue d'un sèche-cheveux.

Un petit-déjeuner continental est servi tous les matins de 8h00 à 10h00. Par ailleurs, des restaurants gastronomiques locaux vous attendent à 300 mètres. L'établissement possède également un bar à vin.

Vous séjournerez à 10 minutes à pied de la gare."
La Rochelle;L'Escale Marine - Couette et Café;Avec une note de 9.1;https://www.booking.com/hotel/fr/couette-et-cafe.fr.html?aid=304142&label=gen173bo-1DCAQoggJCEnNlYXJjaF9sYSByb2NoZWxsZUgNWANoTYgBAZgBDbgBF8gBDNgBA-gBAfgBA4gCAZgCAqgCA7gCnPu0uAbAAgHSAiQ2MmNmNjZhOC1mOWM5LTRjNWMtOGFkYy1lNDEwNmMxZjYxNDPYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=b79a6f4eb2d707b7&srepoch=1728920989&from=searchresults;"Situé à La Rochelle, L'Escale Marine - Couette et Café propose un jardin, une terrasse et une connexion Wi-Fi gratuite. Le centre-ville de La Rochelle se trouve à seulement 15 minutes à pied. L'île de Ré se trouve à seulement 5 km.

Les chambres de L'Escale Marine - Couette et Café présentent une décoration sur le thème de la mer. Elles disposent toutes d'une salle de bains privative avec articles de toilette gratuits et douche et d'une télévision par satellite à écran plat.

Vous pourrez savourer un petit-déjeuner continental sur place et profiter d'une kitchenette avec four micro-ondes et cafetière ainsi que de journaux gratuits. Vous trouverez des restaurants à 15 minutes à pied.

La gare de La Rochelle est à 4 km. L'aéroport de La Rochelle est à 6 km. Un service de navette depuis la gare peut être organisé sur demande."
La Rochelle;Appartement centre ville près du port avec parking et wifi;Avec une note de 8.6;https://www.booking.com/hotel/fr/appartement-centre-ville-pres-du-port-avec-parking-et-wifi-la-rochelle1234567813.fr.html?aid=304142&label=gen173bo-1DCAQoggJCEnNlYXJjaF9sYSByb2NoZWxsZUgNWANoTYgBAZgBDbgBF8gBDNgBA-gBAfgBA4gCAZgCAqgCA7gCnPu0uAbAAgHSAiQ2MmNmNjZhOC1mOWM5LTRjNWMtOGFkYy1lNDEwNmMxZjYxNDPYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=b79a6f4eb2d707b7&srepoch=1728920989&from=searchresults;"Situé dans le centre de La Rochelle, à 1,5 km de la plage de la Concurrence et à 2,7 km de celle du Roux, l'Appartement centre ville près du port avec parking et wifi propose un hébergement avec connexion Wi-Fi et parking privé gratuits. Il est situé à 700 mètres de la gare de La Rochelle et dispose d'un ascenseur. L'appartement est également accessible aux personnes à mobilité réduite.

Cet appartement comprend une chambre, un salon, une télévision à écran plat, une kitchenette équipée avec un coin repas ainsi qu'une salle de bains pourvue d'une douche à l'italienne et d'un lave-linge. Pour plus de commodité, l'établissement peut fournir des serviettes et du linge de maison moyennant des frais supplémentaires. Il offre une vue sur la ville.

Vous séjournerez à proximité de l'Espace Encan, du parc des expositions de La Rochelle et de la Grosse Horloge. L'aéroport de La Rochelle-Île de Ré, le plus proche, est à 7 km."
La Rochelle;Les 3 Tours et parking;Avec une note de 8.6;https://www.booking.com/hotel/fr/les-3-tours.fr.html?aid=304142&label=gen173bo-1DCAQoggJCEnNlYXJjaF9sYSByb2NoZWxsZUgNWANoTYgBAZgBDbgBF8gBDNgBA-gBAfgBA4gCAZgCAqgCA7gCnPu0uAbAAgHSAiQ2MmNmNjZhOC1mOWM5LTRjNWMtOGFkYy1lNDEwNmMxZjYxNDPYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=b79a6f4eb2d707b7&srepoch=1728920989&from=searchresults;"Situé dans le centre de La Rochelle, à 1,3 km de la plage de la Concurrence et à 2,3 km de celle du Roux, l'établissement Les 3 Tours et parking propose des hébergements avec connexion Wi-Fi et parking privé gratuits. Il possède un ascenseur et une terrasse bien exposée. Cet établissement non-fumeurs se trouve à 2,7 km des Minimes.

Cet appartement comprend une chambre, une salle de bains, du linge de lit, des serviettes, une télévision à écran plat, un coin repas, une cuisine entièrement équipée et un balcon avec vue sur la mer. Pour plus d'intimité, l'hébergement dispose d'une entrée privée.

Vous séjournerez à proximité de la gare de La Rochelle, de l'Espace Encan et du parc des expositions de La Rochelle. L'aéroport de La Rochelle-Île de Ré, le plus proche, est à 8 km."
La Rochelle;joli petit nid douillet en centre ville;Avec une note de 8.9;https://www.booking.com/hotel/fr/joli-petit-nid-douillet-en-centre-ville.fr.html?aid=304142&label=gen173bo-1DCAQoggJCEnNlYXJjaF9sYSByb2NoZWxsZUgNWANoTYgBAZgBDbgBF8gBDNgBA-gBAfgBA4gCAZgCAqgCA7gCnPu0uAbAAgHSAiQ2MmNmNjZhOC1mOWM5LTRjNWMtOGFkYy1lNDEwNmMxZjYxNDPYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=b79a6f4eb2d707b7&srepoch=1728920989&from=searchresults;"Le Joli petit nid douillet en centre ville est un appartement récemment rénové situé dans le centre de La Rochelle, à 1,1 km de la plage de la Concurrence et à 2,7 km de la plage du Roux. Offrant une vue sur le jardin, il se trouve à 800 mètres de la gare de La Rochelle et à 1 km de l'Espace Encan. Un parking privé est disponible moyennant des frais supplémentaires.

Cet appartement comprend une chambre, une télévision à écran plat, une salle de bains pourvue d'une douche ainsi qu'une cuisine entièrement équipée avec un micro-ondes et un réfrigérateur. Les serviettes et le linge de lit sont fournis. Cet établissement est non-fumeurs.

Vous trouverez des restaurants à proximité de l'appartement.

Vous séjournerez à proximité du parc des expositions de La Rochelle, de la Grosse Horloge et de l'église Saint-Sauveur. L'aéroport de La Rochelle-Île de Ré, le plus proche, est à 6 km."
La Rochelle;Le Lodge Park à La Rochelle;Avec une note de 9.4;https://www.booking.com/hotel/fr/le-lodge-park-a-la-rochelle.fr.html?aid=304142&label=gen173bo-1DCAQoggJCEnNlYXJjaF9sYSByb2NoZWxsZUgNWANoTYgBAZgBDbgBF8gBDNgBA-gBAfgBA4gCAZgCAqgCA7gCnPu0uAbAAgHSAiQ2MmNmNjZhOC1mOWM5LTRjNWMtOGFkYy1lNDEwNmMxZjYxNDPYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=b79a6f4eb2d707b7&srepoch=1728920989&from_sustainable_property_sr=1&from=searchresults;"Doté d'un jardin et offrant une vue sur la ville, Le Lodge Park à La Rochelle est situé à La Rochelle, à 2,6 km de la plage de la Concurrence et à 1,8 km de la gare. Vous bénéficierez gratuitement d'une connexion Wi-Fi et d'un parking sur place. L'appartement est accessible aux personnes à mobilité réduite.

Cet appartement comprend une chambre, une salle de bains, du linge de lit, des serviettes, une télévision par satellite à écran plat, un coin repas, une cuisine entièrement équipée et un balcon avec vue sur le jardin. Le logement dispose d'une douche à l'italienne et d'un dressing. Cet appartement est non-fumeurs et insonorisé.

Lors de votre séjour au Lodge Park à La Rochelle, vous pourrez pratiquer des activités à La Rochelle et dans ses environs, telles que la randonnée et des visites à pied. Vous pourrez profiter de la terrasse bien exposée ou faire du vélo et de la pêche dans les environs.

Vous séjournerez à proximité du parc des expositions de La Rochelle, de la Grosse Horloge et du bunker. L'aéroport de La Rochelle-Île de Ré, le plus proche, est implanté à 6 km."
La Rochelle;B&B HOTEL La Rochelle Centre;Avec une note de 8.1;https://www.booking.com/hotel/fr/b-amp-b-la-rochelle-centre.fr.html?aid=304142&label=gen173bo-1DCAQoggJCEnNlYXJjaF9sYSByb2NoZWxsZUgNWANoTYgBAZgBDbgBF8gBDNgBA-gBAfgBA4gCAZgCAqgCA7gCnPu0uAbAAgHSAiQ2MmNmNjZhOC1mOWM5LTRjNWMtOGFkYy1lNDEwNmMxZjYxNDPYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=b79a6f4eb2d707b7&srepoch=1728920989&from_sustainable_property_sr=1&from=searchresults;"Situé dans le centre-ville de La Rochelle, à 500 mètres du parc des expositions, le B&B HOTEL La Rochelle Centre propose des chambres climatisées dotées d'une connexion Wi-Fi gratuite. Un parking privé et sécurisé est disponible sur place moyennant des frais supplémentaires.

Ses chambres sont équipées d'une télévision à écran plat et d'une salle de bains privative pourvue d'une douche.

La réception de l'établissement est ouverte 24h/24.

Le B&B HOTEL La Rochelle Centre se trouve à 600 mètres de l'Espace Encan et à 800 mètres de la Grosse Horloge. Quant à l'aéroport de La Rochelle-Île de Ré, le plus proche, vous le rejoindrez à 4 km."
La Rochelle;Le Saint-Nicolas Hôtel;Avec une note de 8.8;https://www.booking.com/hotel/fr/comforthotelsaintnicolas.fr.html?aid=304142&label=gen173bo-1DCAQoggJCEnNlYXJjaF9sYSByb2NoZWxsZUgNWANoTYgBAZgBDbgBF8gBDNgBA-gBAfgBA4gCAZgCAqgCA7gCnPu0uAbAAgHSAiQ2MmNmNjZhOC1mOWM5LTRjNWMtOGFkYy1lNDEwNmMxZjYxNDPYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=b79a6f4eb2d707b7&srepoch=1728920989&from_sustainable_property_sr=1&from=searchresults;"L’Le Saint-Nicolas Hôtel vous accueille dans le quartier animé de Saint-Nicolas, à La Rochelle, à proximité de boutiques d’antiquités, de bars et de cafés. Cet établissement dispose d’une connexion Wi-Fi gratuite et d’une véranda agrémentée de grands canapés et de plantes tropicales.

Les chambres sont toutes équipées de la climatisation et d’une télévision par satellite à écran plat recevant les chaînes du groupe Canal+. Les salles de bains privatives sont pourvues d'une douche ou d'une baignoire ainsi que d'un sèche-cheveux.

Chaque matin, vous pourrez savourer un petit-déjeuner buffet composé de plats chauds et froids dans la véranda. Vous pourrez également prendre un petit-déjeuner continental dans votre chambre. Le bar sur place sert du thé, du café et des boissons de la région.

Des places de stationnement peuvent être réservées dans un parking privé et sécurisé, moyennant des frais supplémentaires et sous réserve de disponibilité. La hauteur maximale autorisée des véhicule est de 1,90 mètres et la largeur des places de stationnement est d'environ 2 mètres.

Vous séjournerez à 550 mètres de la tour Saint-Nicolas qui garde l’entrée du Vieux-Port. La gare de La Rochelle se trouve à 700 mètres."
La Rochelle;Maison des Ambassadeurs;Avec une note de 8.9;https://www.booking.com/hotel/fr/la-residence-de-france-residence-hoteliere.fr.html?aid=304142&label=gen173bo-1DCAQoggJCEnNlYXJjaF9sYSByb2NoZWxsZUgNWANoTYgBAZgBDbgBF8gBDNgBA-gBAfgBA4gCAZgCAqgCA7gCnPu0uAbAAgHSAiQ2MmNmNjZhOC1mOWM5LTRjNWMtOGFkYy1lNDEwNmMxZjYxNDPYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=b79a6f4eb2d707b7&srepoch=1728920989&from_sustainable_property_sr=1&from=searchresults;"Situé au cœur de La Rochelle, dans un bâtiment datant du XVIIIe siècle, à seulement 5 minutes à pied du Vieux-Port, la Maison des Ambassadeurs propose une réception ouverte 24h/24 et un service de conciergerie.

Présentant une décoration haut de gamme, toutes les chambres et les suites de la Maison des Ambassadeurs incluent une salle de bains privative avec des articles de toilette gratuits.

Le soir, le piano-bar ou la terrasse sur place offrent un cadre idéal pour boire un verre. Vous pourrez vous détendre dans les salons de l'hôtel ou au bord de la piscine extérieure.

Cet hôtel se trouve à seulement 1,5 km de l’Aquarium La Rochelle et de la plage, et à 15 minutes de route du pont de l'île de Ré. Des bornes de recharge pour les voitures électriques se trouvent sur place."
